F,FoS,Sy,d
13810,3,415,12
13810,3,360,16
13810,3,215,16
13810,3,290,16
13810,3,275,16
13820,1,415,8
13820,1,360,8
13820,1,215,10
13820,1,290,8
13820,1,275,8
13820,2,415,10
13820,2,360,10
13820,2,215,16
13820,2,290,12
13820,2,275,12
13820,3,415,12
13820,3,360,16
13820,3,215,16
13820,3,290,16
13820,3,275,16
13830,1,415,8
13830,1,360,8
13830,1,215,10
13830,1,290,8
13830,1,275,10
13830,2,415,10
13830,2,360,10
13830,2,215,16
13830,2,290,12
13830,2,275,12
13830,3,415,12
13830,3,360,16
13830,3,215,16
13830,3,290,16
13830,3,275,16
13840,1,415,8
13840,1,360,8
13840,1,215,10
13840,1,290,8
13840,1,275,10
13840,2,415,10
13840,2,360,10
13840,2,215,16
13840,2,290,12
13840,2,275,12
13840,3,415,12
13840,3,360,16
13840,3,215,16
13840,3,290,16
13840,3,275,16
13850,1,415,8
13850,1,360,8
13850,1,215,10
13850,1,290,8
13850,1,275,10
13850,2,415,10
13850,2,360,10
13850,2,215,16
13850,2,290,12
13850,2,275,12
13850,3,415,12
13850,3,360,16
13850,3,215,16
13850,3,290,16
13850,3,275,16
13860,1,415,8
13860,1,360,8
13860,1,215,10
13860,1,290,8
13860,1,275,10
13860,2,415,10
13860,2,360,10
13860,2,215,16
13860,2,290,12
13860,2,275,12
13860,3,415,12
13860,3,360,16
13860,3,215,16
13860,3,290,16
13860,3,275,16
13870,1,415,8
13870,1,360,8
13870,1,215,10
13870,1,290,8
13870,1,275,10
13870,2,415,10
13870,2,360,10
13870,2,215,16
13870,2,290,12
13870,2,275,12
13870,3,415,12
13870,3,360,16
13870,3,215,16
13870,3,290,16
13870,3,275,16
13880,1,415,8
13880,1,360,8
13880,1,215,10
13880,1,290,8
13880,1,275,10
13880,2,415,10
13880,2,360,10
13880,2,215,16
13880,2,290,12
13880,2,275,12
13880,3,415,12
13880,3,360,16
13880,3,215,16
13880,3,290,16
13880,3,275,16
13890,1,415,8
13890,1,360,8
13890,1,215,10
13890,1,290,8
13890,1,275,10
13890,2,415,10
13890,2,360,10
13890,2,215,16
13890,2,290,12
13890,2,275,12
13890,3,415,12
13890,3,360,16
13890,3,215,16
13890,3,290,16
13890,3,275,16
13900,1,415,8
13900,1,360,8
13900,1,215,10
13900,1,290,8
13900,1,275,10
13900,2,415,10
13900,2,360,10
13900,2,215,16
13900,2,290,12
13900,2,275,12
13900,3,415,12
13900,3,360,16
13900,3,215,16
13900,3,290,16
13900,3,275,16
13910,1,415,8
13910,1,360,8
13910,1,215,10
13910,1,290,8
13910,1,275,10
13910,2,415,10
13910,2,360,10
13910,2,215,16
13910,2,290,12
13910,2,275,12
13910,3,415,12
13910,3,360,16
13910,3,215,16
13910,3,290,16
13910,3,275,16
13920,1,415,8
13920,1,360,8
13920,1,215,10
13920,1,290,8
13920,1,275,10
13920,2,415,10
13920,2,360,10
13920,2,215,16
13920,2,290,12
13920,2,275,12
13920,3,415,12
13920,3,360,16
13920,3,215,16
13920,3,290,16
13920,3,275,16
13930,1,415,8
13930,1,360,8
13930,1,215,10
13930,1,290,8
13930,1,275,10
13930,2,415,10
13930,2,360,10
13930,2,215,16
13930,2,290,12
13930,2,275,12
13930,3,415,12
13930,3,360,16
13930,3,215,16
13930,3,290,16
13930,3,275,16
13940,1,415,8
13940,1,360,8
13940,1,215,10
13940,1,290,8
13940,1,275,10
13940,2,415,10
13940,2,360,10
13940,2,215,16
13940,2,290,12
13940,2,275,12
13940,3,415,12
13940,3,360,16
13940,3,215,16
13940,3,290,16
13940,3,275,16
13950,1,415,8
13950,1,360,8
13950,1,215,10
13950,1,290,8
13950,1,275,10
13950,2,415,10
13950,2,360,10
13950,2,215,16
13950,2,290,12
13950,2,275,12
13950,3,415,12
13950,3,360,16
13950,3,215,16
13950,3,290,16
13950,3,275,16
13960,1,415,8
13960,1,360,8
13960,1,215,10
13960,1,290,8
13960,1,275,10
13960,2,415,10
13960,2,360,10
13960,2,215,16
13960,2,290,12
13960,2,275,12
13960,3,415,12
13960,3,360,16
13960,3,215,16
13960,3,290,16
13960,3,275,16
13970,1,415,8
13970,1,360,8
13970,1,215,10
13970,1,290,8
13970,1,275,10
13970,2,415,10
13970,2,360,10
13970,2,215,16
13970,2,290,12
13970,2,275,12
13970,3,415,12
13970,3,360,16
13970,3,215,16
13970,3,290,16
13970,3,275,16
13980,1,415,8
13980,1,360,8
13980,1,215,10
13980,1,290,8
13980,1,275,10
13980,2,415,10
13980,2,360,10
13980,2,215,16
13980,2,290,12
13980,2,275,12
13980,3,415,12
13980,3,360,16
13980,3,215,16
13980,3,290,16
13980,3,275,16
13990,1,415,8
13990,1,360,8
13990,1,215,10
13990,1,290,8
13990,1,275,10
13990,2,415,10
13990,2,360,10
13990,2,215,16
13990,2,290,12
13990,2,275,12
13990,3,415,12
13990,3,360,16
13990,3,215,16
13990,3,290,16
13990,3,275,16
14000,1,415,8
14000,1,360,8
14000,1,215,10
14000,1,290,8
14000,1,275,10
14000,2,415,10
14000,2,360,10
14000,2,215,16
14000,2,290,12
14000,2,275,12
14000,3,415,12
14000,3,360,16
14000,3,215,16
14000,3,290,16
14000,3,275,16
14010,1,415,8
14010,1,360,8
14010,1,215,10
14010,1,290,8
14010,1,275,10
14010,2,415,10
14010,2,360,10
14010,2,215,16
14010,2,290,12
14010,2,275,12
14010,3,415,12
14010,3,360,16
14010,3,215,16
14010,3,290,16
14010,3,275,16
14020,1,415,8
14020,1,360,8
14020,1,215,10
14020,1,290,8
14020,1,275,10
14020,2,415,10
14020,2,360,10
14020,2,215,16
14020,2,290,12
14020,2,275,12
14020,3,415,12
14020,3,360,16
14020,3,215,16
14020,3,290,16
14020,3,275,16
14030,1,415,8
14030,1,360,8
14030,1,215,10
14030,1,290,8
14030,1,275,10
14030,2,415,10
14030,2,360,10
14030,2,215,16
14030,2,290,12
14030,2,275,12
14030,3,415,12
14030,3,360,16
14030,3,215,16
14030,3,290,16
14030,3,275,16
14040,1,415,8
14040,1,360,8
14040,1,215,10
14040,1,290,8
14040,1,275,10
14040,2,415,10
14040,2,360,10
14040,2,215,16
14040,2,290,12
14040,2,275,12
14040,3,415,12
14040,3,360,16
14040,3,215,16
14040,3,290,16
14040,3,275,16
14050,1,415,8
14050,1,360,8
14050,1,215,10
14050,1,290,8
14050,1,275,10
14050,2,415,10
14050,2,360,10
14050,2,215,16
14050,2,290,12
14050,2,275,12
14050,3,415,12
14050,3,360,16
14050,3,215,16
14050,3,290,16
14050,3,275,16
14060,1,415,8
14060,1,360,8
14060,1,215,10
14060,1,290,8
14060,1,275,10
14060,2,415,10
14060,2,360,10
14060,2,215,16
14060,2,290,12
14060,2,275,12
14060,3,415,12
14060,3,360,16
14060,3,215,16
14060,3,290,16
14060,3,275,16
14070,1,415,8
14070,1,360,8
14070,1,215,10
14070,1,290,8
14070,1,275,10
14070,2,415,10
14070,2,360,10
14070,2,215,16
14070,2,290,12
14070,2,275,12
14070,3,415,12
14070,3,360,16
14070,3,215,16
14070,3,290,16
14070,3,275,16
14080,1,415,8
14080,1,360,8
14080,1,215,10
14080,1,290,8
14080,1,275,10
14080,2,415,10
14080,2,360,10
14080,2,215,16
14080,2,290,12
14080,2,275,12
14080,3,415,12
14080,3,360,16
14080,3,215,16
14080,3,290,16
14080,3,275,16
14090,1,415,8
14090,1,360,8
14090,1,215,10
14090,1,290,8
14090,1,275,10
14090,2,415,10
14090,2,360,10
14090,2,215,16
14090,2,290,12
14090,2,275,12
14090,3,415,12
14090,3,360,16
14090,3,215,16
14090,3,290,16
14090,3,275,16
14100,1,415,8
14100,1,360,8
14100,1,215,10
14100,1,290,8
14100,1,275,10
14100,2,415,10
14100,2,360,10
14100,2,215,16
14100,2,290,12
14100,2,275,12
14100,3,415,12
14100,3,360,16
14100,3,215,16
14100,3,290,16
14100,3,275,16
14110,1,415,8
14110,1,360,8
14110,1,215,10
14110,1,290,8
14110,1,275,10
14110,2,415,10
14110,2,360,10
14110,2,215,16
14110,2,290,12
14110,2,275,12
14110,3,415,12
14110,3,360,16
14110,3,215,16
14110,3,290,16
14110,3,275,16
14120,1,415,8
14120,1,360,8
14120,1,215,10
14120,1,290,8
14120,1,275,10
14120,2,415,10
14120,2,360,10
14120,2,215,16
14120,2,290,12
14120,2,275,12
14120,3,415,12
14120,3,360,16
14120,3,215,16
14120,3,290,16
14120,3,275,16
14130,1,415,8
14130,1,360,8
14130,1,215,10
14130,1,290,8
14130,1,275,10
14130,2,415,10
14130,2,360,10
14130,2,215,16
14130,2,290,12
14130,2,275,12
14130,3,415,12
14130,3,360,16
14130,3,215,16
14130,3,290,16
14130,3,275,16
14140,1,415,8
14140,1,360,8
14140,1,215,10
14140,1,290,8
14140,1,275,10
14140,2,415,10
14140,2,360,12
14140,2,215,16
14140,2,290,12
14140,2,275,12
14140,3,415,12
14140,3,360,16
14140,3,215,16
14140,3,290,16
14140,3,275,16
14150,1,415,8
14150,1,360,8
14150,1,215,10
14150,1,290,8
14150,1,275,10
14150,2,415,10
14150,2,360,12
14150,2,215,16
14150,2,290,12
14150,2,275,12
14150,3,415,12
14150,3,360,16
14150,3,215,16
14150,3,290,16
14150,3,275,16
14160,1,415,8
14160,1,360,8
14160,1,215,10
14160,1,290,8
14160,1,275,10
14160,2,415,10
14160,2,360,12
14160,2,215,16
14160,2,290,12
14160,2,275,12
14160,3,415,12
14160,3,360,16
14160,3,215,16
14160,3,290,16
14160,3,275,16
14170,1,415,8
14170,1,360,8
14170,1,215,10
14170,1,290,8
14170,1,275,10
14170,2,415,10
14170,2,360,12
14170,2,215,16
14170,2,290,12
14170,2,275,12
14170,3,415,12
14170,3,360,16
14170,3,215,16
14170,3,290,16
14170,3,275,16
14180,1,415,8
14180,1,360,8
14180,1,215,10
14180,1,290,8
14180,1,275,10
14180,2,415,10
14180,2,360,12
14180,2,215,16
14180,2,290,12
14180,2,275,12
14180,3,415,12
14180,3,360,16
14180,3,215,16
14180,3,290,16
14180,3,275,16
14190,1,415,8
14190,1,360,8
14190,1,215,10
14190,1,290,8
14190,1,275,10
14190,2,415,10
14190,2,360,12
14190,2,215,16
14190,2,290,12
14190,2,275,12
14190,3,415,12
14190,3,360,16
14190,3,215,16
14190,3,290,16
14190,3,275,16
14200,1,415,8
14200,1,360,8
14200,1,215,10
14200,1,290,8
14200,1,275,10
14200,2,415,10
14200,2,360,12
14200,2,215,16
14200,2,290,12
14200,2,275,12
14200,3,415,12
14200,3,360,16
14200,3,215,16
14200,3,290,16
14200,3,275,16
14210,1,415,8
14210,1,360,8
14210,1,215,10
14210,1,290,8
14210,1,275,10
14210,2,415,10
14210,2,360,12
14210,2,215,16
14210,2,290,12
14210,2,275,12
14210,3,415,12
14210,3,360,16
14210,3,215,16
14210,3,290,16
14210,3,275,16
14220,1,415,8
14220,1,360,8
14220,1,215,10
14220,1,290,8
14220,1,275,10
14220,2,415,10
14220,2,360,12
14220,2,215,16
14220,2,290,12
14220,2,275,12
14220,3,415,12
14220,3,360,16
14220,3,215,16
14220,3,290,16
14220,3,275,16
14230,1,415,8
14230,1,360,8
14230,1,215,10
14230,1,290,8
14230,1,275,10
14230,2,415,10
14230,2,360,12
14230,2,215,16
14230,2,290,12
14230,2,275,12
14230,3,415,12
14230,3,360,16
14230,3,215,16
14230,3,290,16
14230,3,275,16
14240,1,415,8
14240,1,360,8
14240,1,215,10
14240,1,290,8
14240,1,275,10
14240,2,415,10
14240,2,360,12
14240,2,215,16
14240,2,290,12
14240,2,275,12
14240,3,415,12
14240,3,360,16
14240,3,215,16
14240,3,290,16
14240,3,275,16
14250,1,415,8
14250,1,360,8
14250,1,215,10
14250,1,290,8
14250,1,275,10
14250,2,415,10
14250,2,360,12
14250,2,215,16
14250,2,290,12
14250,2,275,12
14250,3,415,12
14250,3,360,16
14250,3,215,16
14250,3,290,16
14250,3,275,16
14260,1,415,8
14260,1,360,8
14260,1,215,10
14260,1,290,8
14260,1,275,10
14260,2,415,10
14260,2,360,12
14260,2,215,16
14260,2,290,12
14260,2,275,12
14260,3,415,12
14260,3,360,16
14260,3,215,16
14260,3,290,16
14260,3,275,16
14270,1,415,8
14270,1,360,8
14270,1,215,10
14270,1,290,8
14270,1,275,10
14270,2,415,10
14270,2,360,12
14270,2,215,16
14270,2,290,12
14270,2,275,12
14270,3,415,12
14270,3,360,16
14270,3,215,16
14270,3,290,16
14270,3,275,16
14280,1,415,8
14280,1,360,8
14280,1,215,10
14280,1,290,8
14280,1,275,10
14280,2,415,10
14280,2,360,12
14280,2,215,16
14280,2,290,12
14280,2,275,12
14280,3,415,12
14280,3,360,16
14280,3,215,16
14280,3,290,16
14280,3,275,16
14290,1,415,8
14290,1,360,8
14290,1,215,10
14290,1,290,8
14290,1,275,10
14290,2,415,10
14290,2,360,12
14290,2,215,16
14290,2,290,12
14290,2,275,12
14290,3,415,12
14290,3,360,16
14290,3,215,16
14290,3,290,16
14290,3,275,16
14300,1,415,8
14300,1,360,8
14300,1,215,10
14300,1,290,8
14300,1,275,10
14300,2,415,10
14300,2,360,12
14300,2,215,16
14300,2,290,12
14300,2,275,12
14300,3,415,12
14300,3,360,16
14300,3,215,16
14300,3,290,16
14300,3,275,16
14310,1,415,8
14310,1,360,8
14310,1,215,10
14310,1,290,8
14310,1,275,10
14310,2,415,10
14310,2,360,12
14310,2,215,16
14310,2,290,12
14310,2,275,12
14310,3,415,12
14310,3,360,16
14310,3,215,16
14310,3,290,16
14310,3,275,16
14320,1,415,8
14320,1,360,8
14320,1,215,10
14320,1,290,8
14320,1,275,10
14320,2,415,10
14320,2,360,12
14320,2,215,16
14320,2,290,12
14320,2,275,12
14320,3,415,12
14320,3,360,16
14320,3,215,16
14320,3,290,16
14320,3,275,16
14330,1,415,8
14330,1,360,8
14330,1,215,10
14330,1,290,8
14330,1,275,10
14330,2,415,10
14330,2,360,12
14330,2,215,16
14330,2,290,12
14330,2,275,12
14330,3,415,12
14330,3,360,16
14330,3,215,16
14330,3,290,16
14330,3,275,16
14340,1,415,8
14340,1,360,8
14340,1,215,10
14340,1,290,8
14340,1,275,10
14340,2,415,10
14340,2,360,12
14340,2,215,16
14340,2,290,12
14340,2,275,12
14340,3,415,12
14340,3,360,16
14340,3,215,16
14340,3,290,16
14340,3,275,16
14350,1,415,8
14350,1,360,8
14350,1,215,10
14350,1,290,8
14350,1,275,10
14350,2,415,10
14350,2,360,12
14350,2,215,16
14350,2,290,12
14350,2,275,12
14350,3,415,12
14350,3,360,16
14350,3,215,16
14350,3,290,16
14350,3,275,16
14360,1,415,8
14360,1,360,8
14360,1,215,10
14360,1,290,8
14360,1,275,10
14360,2,415,10
14360,2,360,12
14360,2,215,16
14360,2,290,12
14360,2,275,12
14360,3,415,12
14360,3,360,16
14360,3,215,16
14360,3,290,16
14360,3,275,16
14370,1,415,8
14370,1,360,8
14370,1,215,10
14370,1,290,8
14370,1,275,10
14370,2,415,10
14370,2,360,12
14370,2,215,16
14370,2,290,12
14370,2,275,12
14370,3,415,12
14370,3,360,16
14370,3,215,16
14370,3,290,16
14370,3,275,16
14380,1,415,8
14380,1,360,8
14380,1,215,10
14380,1,290,8
14380,1,275,10
14380,2,415,10
14380,2,360,12
14380,2,215,16
14380,2,290,12
14380,2,275,12
14380,3,415,12
14380,3,360,16
14380,3,215,16
14380,3,290,16
14380,3,275,16
14390,1,415,8
14390,1,360,8
14390,1,215,10
14390,1,290,8
14390,1,275,10
14390,2,415,10
14390,2,360,12
14390,2,215,16
14390,2,290,12
14390,2,275,12
14390,3,415,12
14390,3,360,16
14390,3,215,16
14390,3,290,16
14390,3,275,16
14400,1,415,8
14400,1,360,8
14400,1,215,10
14400,1,290,8
14400,1,275,10
14400,2,415,10
14400,2,360,12
14400,2,215,16
14400,2,290,12
14400,2,275,12
14400,3,415,12
14400,3,360,16
14400,3,215,16
14400,3,290,16
14400,3,275,16
14410,1,415,8
14410,1,360,8
14410,1,215,10
14410,1,290,8
14410,1,275,10
14410,2,415,10
14410,2,360,12
14410,2,215,16
14410,2,290,12
14410,2,275,12
14410,3,415,12
14410,3,360,16
14410,3,215,20
14410,3,290,16
14410,3,275,16
14420,1,415,8
14420,1,360,8
14420,1,215,10
14420,1,290,8
14420,1,275,10
14420,2,415,10
14420,2,360,12
14420,2,215,16
14420,2,290,12
14420,2,275,12
14420,3,415,12
14420,3,360,16
14420,3,215,20
14420,3,290,16
14420,3,275,16
14430,1,415,8
14430,1,360,8
14430,1,215,10
14430,1,290,8
14430,1,275,10
14430,2,415,10
14430,2,360,12
14430,2,215,16
14430,2,290,12
14430,2,275,12
14430,3,415,12
14430,3,360,16
14430,3,215,20
14430,3,290,16
14430,3,275,16
14440,1,415,8
14440,1,360,8
14440,1,215,10
14440,1,290,8
14440,1,275,10
14440,2,415,10
14440,2,360,12
14440,2,215,16
14440,2,290,12
14440,2,275,12
14440,3,415,12
14440,3,360,16
14440,3,215,20
14440,3,290,16
14440,3,275,16
14450,1,415,8
14450,1,360,8
14450,1,215,10
14450,1,290,8
14450,1,275,10
14450,2,415,10
14450,2,360,12
14450,2,215,16
14450,2,290,12
14450,2,275,12
14450,3,415,12
14450,3,360,16
14450,3,215,20
14450,3,290,16
14450,3,275,16
14460,1,415,8
14460,1,360,8
14460,1,215,10
14460,1,290,8
14460,1,275,10
14460,2,415,10
14460,2,360,12
14460,2,215,16
14460,2,290,12
14460,2,275,12
14460,3,415,12
14460,3,360,16
14460,3,215,20
14460,3,290,16
14460,3,275,16
14470,1,415,8
14470,1,360,8
14470,1,215,10
14470,1,290,8
14470,1,275,10
14470,2,415,10
14470,2,360,12
14470,2,215,16
14470,2,290,12
14470,2,275,12
14470,3,415,12
14470,3,360,16
14470,3,215,20
14470,3,290,16
14470,3,275,16
14480,1,415,8
14480,1,360,8
14480,1,215,10
14480,1,290,8
14480,1,275,10
14480,2,415,10
14480,2,360,12
14480,2,215,16
14480,2,290,12
14480,2,275,12
14480,3,415,12
14480,3,360,16
14480,3,215,20
14480,3,290,16
14480,3,275,16
14490,1,415,8
14490,1,360,8
14490,1,215,10
14490,1,290,8
14490,1,275,10
14490,2,415,10
14490,2,360,12
14490,2,215,16
14490,2,290,12
14490,2,275,12
14490,3,415,12
14490,3,360,16
14490,3,215,20
14490,3,290,16
14490,3,275,16
14500,1,415,8
14500,1,360,8
14500,1,215,10
14500,1,290,8
14500,1,275,10
14500,2,415,10
14500,2,360,12
14500,2,215,16
14500,2,290,12
14500,2,275,12
14500,3,415,12
14500,3,360,16
14500,3,215,20
14500,3,290,16
14500,3,275,16
14510,1,415,8
14510,1,360,8
14510,1,215,10
14510,1,290,8
14510,1,275,10
14510,2,415,10
14510,2,360,12
14510,2,215,16
14510,2,290,12
14510,2,275,12
14510,3,415,12
14510,3,360,16
14510,3,215,20
14510,3,290,16
14510,3,275,16
14520,1,415,8
14520,1,360,8
14520,1,215,10
14520,1,290,8
14520,1,275,10
14520,2,415,10
14520,2,360,12
14520,2,215,16
14520,2,290,12
14520,2,275,12
14520,3,415,12
14520,3,360,16
14520,3,215,20
14520,3,290,16
14520,3,275,16
14530,1,415,8
14530,1,360,8
14530,1,215,10
14530,1,290,8
14530,1,275,10
14530,2,415,10
14530,2,360,12
14530,2,215,16
14530,2,290,12
14530,2,275,12
14530,3,415,12
14530,3,360,16
14530,3,215,20
14530,3,290,16
14530,3,275,16
14540,1,415,8
14540,1,360,8
14540,1,215,10
14540,1,290,8
14540,1,275,10
14540,2,415,10
14540,2,360,12
14540,2,215,16
14540,2,290,12
14540,2,275,12
14540,3,415,12
14540,3,360,16
14540,3,215,20
14540,3,290,16
14540,3,275,16
14550,1,415,8
14550,1,360,8
14550,1,215,10
14550,1,290,8
14550,1,275,10
14550,2,415,10
14550,2,360,12
14550,2,215,16
14550,2,290,12
14550,2,275,12
14550,3,415,12
14550,3,360,16
14550,3,215,20
14550,3,290,16
14550,3,275,16
14560,1,415,8
14560,1,360,8
14560,1,215,10
14560,1,290,8
14560,1,275,10
14560,2,415,10
14560,2,360,12
14560,2,215,16
14560,2,290,12
14560,2,275,12
14560,3,415,12
14560,3,360,16
14560,3,215,20
14560,3,290,16
14560,3,275,16
14570,1,415,8
14570,1,360,8
14570,1,215,10
14570,1,290,8
14570,1,275,10
14570,2,415,10
14570,2,360,12
14570,2,215,16
14570,2,290,12
14570,2,275,12
14570,3,415,12
14570,3,360,16
14570,3,215,20
14570,3,290,16
14570,3,275,16
14580,1,415,8
14580,1,360,8
14580,1,215,10
14580,1,290,10
14580,1,275,10
14580,2,415,10
14580,2,360,12
14580,2,215,16
14580,2,290,12
14580,2,275,12
14580,3,415,12
14580,3,360,16
14580,3,215,20
14580,3,290,16
14580,3,275,16
14590,1,415,8
14590,1,360,8
14590,1,215,10
14590,1,290,10
14590,1,275,10
14590,2,415,10
14590,2,360,12
14590,2,215,16
14590,2,290,12
14590,2,275,12
14590,3,415,12
14590,3,360,16
14590,3,215,20
14590,3,290,16
14590,3,275,16
14600,1,415,8
14600,1,360,8
14600,1,215,10
14600,1,290,10
14600,1,275,10
14600,2,415,10
14600,2,360,12
14600,2,215,16
14600,2,290,12
14600,2,275,12
14600,3,415,12
14600,3,360,16
14600,3,215,20
14600,3,290,16
14600,3,275,16
14610,1,415,8
14610,1,360,8
14610,1,215,10
14610,1,290,10
14610,1,275,10
14610,2,415,10
14610,2,360,12
14610,2,215,16
14610,2,290,12
14610,2,275,12
14610,3,415,12
14610,3,360,16
14610,3,215,20
14610,3,290,16
14610,3,275,16
14620,1,415,8
14620,1,360,8
14620,1,215,10
14620,1,290,10
14620,1,275,10
14620,2,415,10
14620,2,360,12
14620,2,215,16
14620,2,290,12
14620,2,275,12
14620,3,415,12
14620,3,360,16
14620,3,215,20
14620,3,290,16
14620,3,275,16
14630,1,415,8
14630,1,360,8
14630,1,215,10
14630,1,290,10
14630,1,275,10
14630,2,415,10
14630,2,360,12
14630,2,215,16
14630,2,290,12
14630,2,275,12
14630,3,415,12
14630,3,360,16
14630,3,215,20
14630,3,290,16
14630,3,275,16
14640,1,415,8
14640,1,360,8
14640,1,215,10
14640,1,290,10
14640,1,275,10
14640,2,415,10
14640,2,360,12
14640,2,215,16
14640,2,290,12
14640,2,275,12
14640,3,415,12
14640,3,360,16
14640,3,215,20
14640,3,290,16
14640,3,275,16
14650,1,415,8
14650,1,360,8
14650,1,215,10
14650,1,290,10
14650,1,275,10
14650,2,415,10
14650,2,360,12
14650,2,215,16
14650,2,290,12
14650,2,275,12
14650,3,415,12
14650,3,360,16
14650,3,215,20
14650,3,290,16
14650,3,275,16
14660,1,415,8
14660,1,360,8
14660,1,215,10
14660,1,290,10
14660,1,275,10
14660,2,415,10
14660,2,360,12
14660,2,215,16
14660,2,290,12
14660,2,275,12
14660,3,415,12
14660,3,360,16
14660,3,215,20
14660,3,290,16
14660,3,275,16
14670,1,415,8
14670,1,360,8
14670,1,215,10
14670,1,290,10
14670,1,275,10
14670,2,415,10
14670,2,360,12
14670,2,215,16
14670,2,290,12
14670,2,275,12
14670,3,415,12
14670,3,360,16
14670,3,215,20
14670,3,290,16
14670,3,275,16
14680,1,415,8
14680,1,360,8
14680,1,215,10
14680,1,290,10
14680,1,275,10
14680,2,415,10
14680,2,360,12
14680,2,215,16
14680,2,290,12
14680,2,275,12
14680,3,415,12
14680,3,360,16
14680,3,215,20
14680,3,290,16
14680,3,275,16
14690,1,415,8
14690,1,360,8
14690,1,215,10
14690,1,290,10
14690,1,275,10
14690,2,415,10
14690,2,360,12
14690,2,215,16
14690,2,290,12
14690,2,275,12
14690,3,415,12
14690,3,360,16
14690,3,215,20
14690,3,290,16
14690,3,275,16
14700,1,415,8
14700,1,360,8
14700,1,215,10
14700,1,290,10
14700,1,275,10
14700,2,415,10
14700,2,360,12
14700,2,215,16
14700,2,290,12
14700,2,275,12
14700,3,415,12
14700,3,360,16
14700,3,215,20
14700,3,290,16
14700,3,275,16
14710,1,415,8
14710,1,360,8
14710,1,215,10
14710,1,290,10
14710,1,275,10
14710,2,415,10
14710,2,360,12
14710,2,215,16
14710,2,290,12
14710,2,275,12
14710,3,415,12
14710,3,360,16
14710,3,215,20
14710,3,290,16
14710,3,275,16
14720,1,415,8
14720,1,360,8
14720,1,215,10
14720,1,290,10
14720,1,275,10
14720,2,415,10
14720,2,360,12
14720,2,215,16
14720,2,290,12
14720,2,275,12
14720,3,415,12
14720,3,360,16
14720,3,215,20
14720,3,290,16
14720,3,275,16
14730,1,415,8
14730,1,360,8
14730,1,215,10
14730,1,290,10
14730,1,275,10
14730,2,415,10
14730,2,360,12
14730,2,215,16
14730,2,290,12
14730,2,275,12
14730,3,415,12
14730,3,360,16
14730,3,215,20
14730,3,290,16
14730,3,275,16
14740,1,415,8
14740,1,360,8
14740,1,215,10
14740,1,290,10
14740,1,275,10
14740,2,415,10
14740,2,360,12
14740,2,215,16
14740,2,290,12
14740,2,275,12
14740,3,415,12
14740,3,360,16
14740,3,215,20
14740,3,290,16
14740,3,275,16
14750,1,415,8
14750,1,360,8
14750,1,215,10
14750,1,290,10
14750,1,275,10
14750,2,415,10
14750,2,360,12
14750,2,215,16
14750,2,290,12
14750,2,275,12
14750,3,415,12
14750,3,360,16
14750,3,215,20
14750,3,290,16
14750,3,275,16
14760,1,415,8
14760,1,360,8
14760,1,215,10
14760,1,290,10
14760,1,275,10
14760,2,415,10
14760,2,360,12
14760,2,215,16
14760,2,290,12
14760,2,275,12
14760,3,415,12
14760,3,360,16
14760,3,215,20
14760,3,290,16
14760,3,275,16
14770,1,415,8
14770,1,360,8
14770,1,215,10
14770,1,290,10
14770,1,275,10
14770,2,415,10
14770,2,360,12
14770,2,215,16
14770,2,290,12
14770,2,275,12
14770,3,415,12
14770,3,360,16
14770,3,215,20
14770,3,290,16
14770,3,275,16
14780,1,415,8
14780,1,360,8
14780,1,215,10
14780,1,290,10
14780,1,275,10
14780,2,415,10
14780,2,360,12
14780,2,215,16
14780,2,290,12
14780,2,275,12
14780,3,415,12
14780,3,360,16
14780,3,215,20
14780,3,290,16
14780,3,275,16
14790,1,415,8
14790,1,360,8
14790,1,215,10
14790,1,290,10
14790,1,275,10
14790,2,415,10
14790,2,360,12
14790,2,215,16
14790,2,290,12
14790,2,275,12
14790,3,415,12
14790,3,360,16
14790,3,215,20
14790,3,290,16
14790,3,275,16
14800,1,415,8
14800,1,360,8
14800,1,215,10
14800,1,290,10
14800,1,275,10
14800,2,415,10
14800,2,360,12
14800,2,215,16
14800,2,290,12
14800,2,275,12
14800,3,415,12
14800,3,360,16
14800,3,215,20
14800,3,290,16
14800,3,275,16
14810,1,415,8
14810,1,360,8
14810,1,215,10
