F,FoS,Sy,d
20070,0.5,600,6
20070,0.5,650,6
20070,0.5,940,5
20070,0.5,1100,5
20070,0.9,450,10
20070,0.9,600,8
20070,0.9,650,8
20070,0.9,940,6
20070,0.9,1100,6
20070,1,450,12
20070,1,600,10
20070,1,650,10
20070,1,940,8
20070,1,1100,8
20070,2,450,None
20070,2,600,None
20070,2,650,None
20070,2,940,12
20070,2,1100,10
20070,3,450,None
20070,3,600,None
20070,3,650,None
20070,3,940,None
20070,3,1100,12
20080,0.1,450,3.5
20080,0.1,600,3
20080,0.1,650,3
20080,0.1,940,2.5
20080,0.1,1100,2
20080,0.5,450,8
20080,0.5,600,6
20080,0.5,650,6
20080,0.5,940,5
20080,0.5,1100,5
20080,0.9,450,10
20080,0.9,600,8
20080,0.9,650,8
20080,0.9,940,6
20080,0.9,1100,6
20080,1,450,12
20080,1,600,10
20080,1,650,10
20080,1,940,8
20080,1,1100,8
20080,2,450,None
20080,2,600,None
20080,2,650,None
20080,2,940,12
20080,2,1100,10
20080,3,450,None
20080,3,600,None
20080,3,650,None
20080,3,940,None
20080,3,1100,12
20090,0.1,450,3.5
20090,0.1,600,3
20090,0.1,650,3
20090,0.1,940,2.5
20090,0.1,1100,2
20090,0.5,450,8
20090,0.5,600,6
20090,0.5,650,6
20090,0.5,940,5
20090,0.5,1100,5
20090,0.9,450,10
20090,0.9,600,8
20090,0.9,650,8
20090,0.9,940,6
20090,0.9,1100,6
20090,1,450,12
20090,1,600,10
20090,1,650,10
20090,1,940,8
20090,1,1100,8
20090,2,450,None
20090,2,600,None
20090,2,650,None
20090,2,940,12
20090,2,1100,10
20090,3,450,None
20090,3,600,None
20090,3,650,None
20090,3,940,None
20090,3,1100,12
20100,0.1,450,3.5
20100,0.1,600,3
20100,0.1,650,3
20100,0.1,940,2.5
20100,0.1,1100,2
20100,0.5,450,8
20100,0.5,600,6
20100,0.5,650,6
20100,0.5,940,5
20100,0.5,1100,5
20100,0.9,450,10
20100,0.9,600,8
20100,0.9,650,8
20100,0.9,940,8
20100,0.9,1100,6
20100,1,450,12
20100,1,600,10
20100,1,650,10
20100,1,940,8
20100,1,1100,8
20100,2,450,None
20100,2,600,None
20100,2,650,None
20100,2,940,12
20100,2,1100,10
20100,3,450,None
20100,3,600,None
20100,3,650,None
20100,3,940,None
20100,3,1100,12
20110,0.1,450,3.5
20110,0.1,600,3
20110,0.1,650,3
20110,0.1,940,2.5
20110,0.1,1100,2
20110,0.5,450,8
20110,0.5,600,6
20110,0.5,650,6
20110,0.5,940,5
20110,0.5,1100,5
20110,0.9,450,10
20110,0.9,600,8
20110,0.9,650,8
20110,0.9,940,8
20110,0.9,1100,6
20110,1,450,12
20110,1,600,10
20110,1,650,10
20110,1,940,8
20110,1,1100,8
20110,2,450,None
20110,2,600,None
20110,2,650,None
20110,2,940,12
20110,2,1100,10
20110,3,450,None
20110,3,600,None
20110,3,650,None
20110,3,940,None
20110,3,1100,12
20120,0.1,450,3.5
20120,0.1,600,3
20120,0.1,650,3
20120,0.1,940,2.5
20120,0.1,1100,2
20120,0.5,450,8
20120,0.5,600,6
20120,0.5,650,6
20120,0.5,940,5
20120,0.5,1100,5
20120,0.9,450,10
20120,0.9,600,8
20120,0.9,650,8
20120,0.9,940,8
20120,0.9,1100,6
20120,1,450,12
20120,1,600,10
20120,1,650,10
20120,1,940,8
20120,1,1100,8
20120,2,450,None
20120,2,600,None
20120,2,650,None
20120,2,940,12
20120,2,1100,10
20120,3,450,None
20120,3,600,None
20120,3,650,None
20120,3,940,None
20120,3,1100,12
20130,0.1,450,3.5
20130,0.1,600,3
20130,0.1,650,3
20130,0.1,940,2.5
20130,0.1,1100,2
20130,0.5,450,8
20130,0.5,600,6
20130,0.5,650,6
20130,0.5,940,5
20130,0.5,1100,5
20130,0.9,450,10
20130,0.9,600,8
20130,0.9,650,8
20130,0.9,940,8
20130,0.9,1100,6
20130,1,450,12
20130,1,600,10
20130,1,650,10
20130,1,940,8
20130,1,1100,8
20130,2,450,None
20130,2,600,None
20130,2,650,None
20130,2,940,12
20130,2,1100,10
20130,3,450,None
20130,3,600,None
20130,3,650,None
20130,3,940,None
20130,3,1100,12
20140,0.1,450,3.5
20140,0.1,600,3
20140,0.1,650,3
20140,0.1,940,2.5
20140,0.1,1100,2
20140,0.5,450,8
20140,0.5,600,6
20140,0.5,650,6
20140,0.5,940,5
20140,0.5,1100,5
20140,0.9,450,10
20140,0.9,600,8
20140,0.9,650,8
20140,0.9,940,8
20140,0.9,1100,6
20140,1,450,12
20140,1,600,10
20140,1,650,10
20140,1,940,8
20140,1,1100,8
20140,2,450,None
20140,2,600,None
20140,2,650,None
20140,2,940,12
20140,2,1100,10
20140,3,450,None
20140,3,600,None
20140,3,650,None
20140,3,940,None
20140,3,1100,12
20150,0.1,450,3.5
20150,0.1,600,3
20150,0.1,650,3
20150,0.1,940,2.5
20150,0.1,1100,2
20150,0.5,450,8
20150,0.5,600,6
20150,0.5,650,6
20150,0.5,940,5
20150,0.5,1100,5
20150,0.9,450,10
20150,0.9,600,8
20150,0.9,650,8
20150,0.9,940,8
20150,0.9,1100,6
20150,1,450,12
20150,1,600,10
20150,1,650,10
20150,1,940,8
20150,1,1100,8
20150,2,450,None
20150,2,600,None
20150,2,650,None
20150,2,940,12
20150,2,1100,10
20150,3,450,None
20150,3,600,None
20150,3,650,None
20150,3,940,None
20150,3,1100,12
20160,0.1,450,3.5
20160,0.1,600,3
20160,0.1,650,3
20160,0.1,940,2.5
20160,0.1,1100,2
20160,0.5,450,8
20160,0.5,600,6
20160,0.5,650,6
20160,0.5,940,5
20160,0.5,1100,5
20160,0.9,450,10
20160,0.9,600,8
20160,0.9,650,8
20160,0.9,940,8
20160,0.9,1100,6
20160,1,450,12
20160,1,600,10
20160,1,650,10
20160,1,940,8
20160,1,1100,8
20160,2,450,None
20160,2,600,None
20160,2,650,None
20160,2,940,12
20160,2,1100,10
20160,3,450,None
20160,3,600,None
20160,3,650,None
20160,3,940,None
20160,3,1100,12
20170,0.1,450,3.5
20170,0.1,600,3
20170,0.1,650,3
20170,0.1,940,2.5
20170,0.1,1100,2
20170,0.5,450,8
20170,0.5,600,6
20170,0.5,650,6
20170,0.5,940,5
20170,0.5,1100,5
20170,0.9,450,10
20170,0.9,600,8
20170,0.9,650,8
20170,0.9,940,8
20170,0.9,1100,6
20170,1,450,12
20170,1,600,10
20170,1,650,10
20170,1,940,8
20170,1,1100,8
20170,2,450,None
20170,2,600,None
20170,2,650,None
20170,2,940,12
20170,2,1100,10
20170,3,450,None
20170,3,600,None
20170,3,650,None
20170,3,940,None
20170,3,1100,12
20180,0.1,450,3.5
20180,0.1,600,3
20180,0.1,650,3
20180,0.1,940,2.5
20180,0.1,1100,2
20180,0.5,450,8
20180,0.5,600,6
20180,0.5,650,6
20180,0.5,940,5
20180,0.5,1100,5
20180,0.9,450,10
20180,0.9,600,8
20180,0.9,650,8
20180,0.9,940,8
20180,0.9,1100,6
20180,1,450,12
20180,1,600,10
20180,1,650,10
20180,1,940,8
20180,1,1100,8
20180,2,450,None
20180,2,600,None
20180,2,650,None
20180,2,940,12
20180,2,1100,10
20180,3,450,None
20180,3,600,None
20180,3,650,None
20180,3,940,None
20180,3,1100,12
20190,0.1,450,3.5
20190,0.1,600,3
20190,0.1,650,3
20190,0.1,940,2.5
20190,0.1,1100,2
20190,0.5,450,8
20190,0.5,600,6
20190,0.5,650,6
20190,0.5,940,5
20190,0.5,1100,5
20190,0.9,450,10
20190,0.9,600,8
20190,0.9,650,8
20190,0.9,940,8
20190,0.9,1100,6
20190,1,450,12
20190,1,600,10
20190,1,650,10
20190,1,940,8
20190,1,1100,8
20190,2,450,None
20190,2,600,None
20190,2,650,None
20190,2,940,12
20190,2,1100,10
20190,3,450,None
20190,3,600,None
20190,3,650,None
20190,3,940,None
20190,3,1100,12
20200,0.1,450,3.5
20200,0.1,600,3
20200,0.1,650,3
20200,0.1,940,2.5
20200,0.1,1100,2
20200,0.5,450,8
20200,0.5,600,6
20200,0.5,650,6
20200,0.5,940,5
20200,0.5,1100,5
20200,0.9,450,10
20200,0.9,600,8
20200,0.9,650,8
20200,0.9,940,8
20200,0.9,1100,6
20200,1,450,12
20200,1,600,10
20200,1,650,10
20200,1,940,8
20200,1,1100,8
20200,2,450,None
20200,2,600,None
20200,2,650,None
20200,2,940,12
20200,2,1100,10
20200,3,450,None
20200,3,600,None
20200,3,650,None
20200,3,940,None
20200,3,1100,12
20210,0.1,450,3.5
20210,0.1,600,3
20210,0.1,650,3
20210,0.1,940,2.5
20210,0.1,1100,2
20210,0.5,450,8
20210,0.5,600,6
20210,0.5,650,6
20210,0.5,940,5
20210,0.5,1100,5
20210,0.9,450,10
20210,0.9,600,8
20210,0.9,650,8
20210,0.9,940,8
20210,0.9,1100,6
20210,1,450,12
20210,1,600,10
20210,1,650,10
20210,1,940,8
20210,1,1100,8
20210,2,450,None
20210,2,600,None
20210,2,650,None
20210,2,940,12
20210,2,1100,10
20210,3,450,None
20210,3,600,None
20210,3,650,None
20210,3,940,None
20210,3,1100,12
20220,0.1,450,3.5
20220,0.1,600,3
20220,0.1,650,3
20220,0.1,940,2.5
20220,0.1,1100,2
20220,0.5,450,8
20220,0.5,600,6
20220,0.5,650,6
20220,0.5,940,5
20220,0.5,1100,5
20220,0.9,450,10
20220,0.9,600,8
20220,0.9,650,8
20220,0.9,940,8
20220,0.9,1100,6
20220,1,450,12
20220,1,600,10
20220,1,650,10
20220,1,940,8
20220,1,1100,8
20220,2,450,None
20220,2,600,None
20220,2,650,None
20220,2,940,12
20220,2,1100,10
20220,3,450,None
20220,3,600,None
20220,3,650,None
20220,3,940,None
20220,3,1100,12
20230,0.1,450,3.5
20230,0.1,600,3
20230,0.1,650,3
20230,0.1,940,2.5
20230,0.1,1100,2
20230,0.5,450,8
20230,0.5,600,6
20230,0.5,650,6
20230,0.5,940,5
20230,0.5,1100,5
20230,0.9,450,10
20230,0.9,600,8
20230,0.9,650,8
20230,0.9,940,8
20230,0.9,1100,6
20230,1,450,12
20230,1,600,10
20230,1,650,10
20230,1,940,8
20230,1,1100,8
20230,2,450,None
20230,2,600,None
20230,2,650,None
20230,2,940,12
20230,2,1100,10
20230,3,450,None
20230,3,600,None
20230,3,650,None
20230,3,940,None
20230,3,1100,12
20240,0.1,450,3.5
20240,0.1,600,3
20240,0.1,650,3
20240,0.1,940,2.5
20240,0.1,1100,2
20240,0.5,450,8
20240,0.5,600,6
20240,0.5,650,6
20240,0.5,940,5
20240,0.5,1100,5
20240,0.9,450,10
20240,0.9,600,8
20240,0.9,650,8
20240,0.9,940,8
20240,0.9,1100,6
20240,1,450,12
20240,1,600,10
20240,1,650,10
20240,1,940,8
20240,1,1100,8
20240,2,450,None
20240,2,600,None
20240,2,650,None
20240,2,940,12
20240,2,1100,10
20240,3,450,None
20240,3,600,None
20240,3,650,None
20240,3,940,None
20240,3,1100,12
20250,0.1,450,3.5
20250,0.1,600,3
20250,0.1,650,3
20250,0.1,940,2.5
20250,0.1,1100,2
20250,0.5,450,8
20250,0.5,600,6
20250,0.5,650,6
20250,0.5,940,5
20250,0.5,1100,5
20250,0.9,450,10
20250,0.9,600,8
20250,0.9,650,8
20250,0.9,940,8
20250,0.9,1100,6
20250,1,450,12
20250,1,600,10
20250,1,650,10
20250,1,940,8
20250,1,1100,8
20250,2,450,None
20250,2,600,None
20250,2,650,None
20250,2,940,12
20250,2,1100,10
20250,3,450,None
20250,3,600,None
20250,3,650,None
20250,3,940,None
20250,3,1100,12
20260,0.1,450,3.5
20260,0.1,600,3
20260,0.1,650,3
20260,0.1,940,2.5
20260,0.1,1100,2
20260,0.5,450,8
20260,0.5,600,6
20260,0.5,650,6
20260,0.5,940,5
20260,0.5,1100,5
20260,0.9,450,10
20260,0.9,600,8
20260,0.9,650,8
20260,0.9,940,8
20260,0.9,1100,6
20260,1,450,12
20260,1,600,10
20260,1,650,10
20260,1,940,8
20260,1,1100,8
20260,2,450,None
20260,2,600,None
20260,2,650,None
20260,2,940,12
20260,2,1100,10
20260,3,450,None
20260,3,600,None
20260,3,650,None
20260,3,940,None
20260,3,1100,12
20270,0.1,450,3.5
20270,0.1,600,3
20270,0.1,650,3
20270,0.1,940,2.5
20270,0.1,1100,2
20270,0.5,450,8
20270,0.5,600,6
20270,0.5,650,6
20270,0.5,940,5
20270,0.5,1100,5
20270,0.9,450,10
20270,0.9,600,8
20270,0.9,650,8
20270,0.9,940,8
20270,0.9,1100,6
20270,1,450,12
20270,1,600,10
20270,1,650,10
20270,1,940,8
20270,1,1100,8
20270,2,450,None
20270,2,600,None
20270,2,650,None
20270,2,940,12
20270,2,1100,10
20270,3,450,None
20270,3,600,None
20270,3,650,None
20270,3,940,None
20270,3,1100,12
20280,0.1,450,3.5
20280,0.1,600,3
20280,0.1,650,3
20280,0.1,940,2.5
20280,0.1,1100,2
20280,0.5,450,8
20280,0.5,600,6
20280,0.5,650,6
20280,0.5,940,5
20280,0.5,1100,5
20280,0.9,450,10
20280,0.9,600,8
20280,0.9,650,8
20280,0.9,940,8
20280,0.9,1100,6
20280,1,450,12
20280,1,600,10
20280,1,650,10
20280,1,940,8
20280,1,1100,8
20280,2,450,None
20280,2,600,None
20280,2,650,None
20280,2,940,12
20280,2,1100,10
20280,3,450,None
20280,3,600,None
20280,3,650,None
20280,3,940,None
20280,3,1100,12
20290,0.1,450,3.5
20290,0.1,600,3
20290,0.1,650,3
20290,0.1,940,2.5
20290,0.1,1100,2
20290,0.5,450,8
20290,0.5,600,6
20290,0.5,650,6
20290,0.5,940,5
20290,0.5,1100,5
20290,0.9,450,10
20290,0.9,600,8
20290,0.9,650,8
20290,0.9,940,8
20290,0.9,1100,6
20290,1,450,12
20290,1,600,10
20290,1,650,10
20290,1,940,8
20290,1,1100,8
20290,2,450,None
20290,2,600,None
20290,2,650,None
20290,2,940,12
20290,2,1100,10
20290,3,450,None
20290,3,600,None
20290,3,650,None
20290,3,940,None
20290,3,1100,12
20300,0.1,450,3.5
20300,0.1,600,3
20300,0.1,650,3
20300,0.1,940,2.5
20300,0.1,1100,2
20300,0.5,450,8
20300,0.5,600,6
20300,0.5,650,6
20300,0.5,940,5
20300,0.5,1100,5
20300,0.9,450,10
20300,0.9,600,8
20300,0.9,650,8
20300,0.9,940,8
20300,0.9,1100,6
20300,1,450,12
20300,1,600,10
20300,1,650,10
20300,1,940,8
20300,1,1100,8
20300,2,450,None
20300,2,600,None
20300,2,650,None
20300,2,940,12
20300,2,1100,10
20300,3,450,None
20300,3,600,None
20300,3,650,None
20300,3,940,None
20300,3,1100,12
20310,0.1,450,3.5
20310,0.1,600,3
20310,0.1,650,3
20310,0.1,940,2.5
20310,0.1,1100,2
20310,0.5,450,8
20310,0.5,600,6
20310,0.5,650,6
20310,0.5,940,5
20310,0.5,1100,5
20310,0.9,450,10
20310,0.9,600,8
20310,0.9,650,8
20310,0.9,940,8
20310,0.9,1100,6
20310,1,450,12
20310,1,600,10
20310,1,650,10
20310,1,940,8
20310,1,1100,8
20310,2,450,None
20310,2,600,None
20310,2,650,None
20310,2,940,12
20310,2,1100,10
20310,3,450,None
20310,3,600,None
20310,3,650,None
20310,3,940,None
20310,3,1100,12
20320,0.1,450,3.5
20320,0.1,600,3
20320,0.1,650,3
20320,0.1,940,2.5
20320,0.1,1100,2
20320,0.5,450,8
20320,0.5,600,6
20320,0.5,650,6
20320,0.5,940,5
20320,0.5,1100,5
20320,0.9,450,10
20320,0.9,600,8
20320,0.9,650,8
20320,0.9,940,8
20320,0.9,1100,6
20320,1,450,12
20320,1,600,10
20320,1,650,10
20320,1,940,8
20320,1,1100,8
20320,2,450,None
20320,2,600,None
20320,2,650,None
20320,2,940,12
20320,2,1100,10
20320,3,450,None
20320,3,600,None
20320,3,650,None
20320,3,940,None
20320,3,1100,12
20330,0.1,450,3.5
20330,0.1,600,3
20330,0.1,650,3
20330,0.1,940,2.5
20330,0.1,1100,2
20330,0.5,450,8
20330,0.5,600,6
20330,0.5,650,6
20330,0.5,940,5
20330,0.5,1100,5
20330,0.9,450,10
20330,0.9,600,8
20330,0.9,650,8
20330,0.9,940,8
20330,0.9,1100,6
20330,1,450,12
20330,1,600,10
20330,1,650,10
20330,1,940,8
20330,1,1100,8
20330,2,450,None
20330,2,600,None
20330,2,650,None
20330,2,940,12
20330,2,1100,10
20330,3,450,None
20330,3,600,None
20330,3,650,None
20330,3,940,None
20330,3,1100,12
20340,0.1,450,3.5
20340,0.1,600,3
20340,0.1,650,3
20340,0.1,940,2.5
20340,0.1,1100,2
20340,0.5,450,8
20340,0.5,600,6
20340,0.5,650,6
20340,0.5,940,5
20340,0.5,1100,5
20340,0.9,450,10
20340,0.9,600,8
20340,0.9,650,8
20340,0.9,940,8
20340,0.9,1100,6
20340,1,450,12
20340,1,600,10
20340,1,650,10
20340,1,940,8
20340,1,1100,8
20340,2,450,None
20340,2,600,None
20340,2,650,None
20340,2,940,12
20340,2,1100,10
20340,3,450,None
20340,3,600,None
20340,3,650,None
20340,3,940,None
20340,3,1100,12
20350,0.1,450,3.5
20350,0.1,600,3
20350,0.1,650,3
20350,0.1,940,2.5
20350,0.1,1100,2
20350,0.5,450,8
20350,0.5,600,6
20350,0.5,650,6
20350,0.5,940,5
20350,0.5,1100,5
20350,0.9,450,10
20350,0.9,600,8
20350,0.9,650,8
20350,0.9,940,8
20350,0.9,1100,6
20350,1,450,12
20350,1,600,10
20350,1,650,10
20350,1,940,8
20350,1,1100,8
20350,2,450,None
20350,2,600,None
20350,2,650,None
20350,2,940,12
20350,2,1100,10
20350,3,450,None
20350,3,600,None
20350,3,650,None
20350,3,940,None
20350,3,1100,12
20360,0.1,450,3.5
20360,0.1,600,3
20360,0.1,650,3
20360,0.1,940,2.5
20360,0.1,1100,2
20360,0.5,450,8
20360,0.5,600,6
20360,0.5,650,6
20360,0.5,940,5
20360,0.5,1100,5
20360,0.9,450,10
20360,0.9,600,8
20360,0.9,650,8
20360,0.9,940,8
20360,0.9,1100,6
20360,1,450,12
20360,1,600,10
20360,1,650,10
20360,1,940,8
20360,1,1100,8
20360,2,450,None
20360,2,600,None
20360,2,650,None
20360,2,940,12
20360,2,1100,10
20360,3,450,None
20360,3,600,None
20360,3,650,None
20360,3,940,None
20360,3,1100,12
20370,0.1,450,3.5
20370,0.1,600,3
20370,0.1,650,3
20370,0.1,940,2.5
20370,0.1,1100,2
20370,0.5,450,8
20370,0.5,600,6
20370,0.5,650,6
20370,0.5,940,5
20370,0.5,1100,5
20370,0.9,450,10
20370,0.9,600,8
20370,0.9,650,8
20370,0.9,940,8
20370,0.9,1100,6
20370,1,450,12
20370,1,600,10
20370,1,650,10
20370,1,940,8
20370,1,1100,8
20370,2,450,None
20370,2,600,None
20370,2,650,None
20370,2,940,12
20370,2,1100,10
20370,3,450,None
20370,3,600,None
20370,3,650,None
20370,3,940,None
20370,3,1100,12
20380,0.1,450,3.5
20380,0.1,600,3
20380,0.1,650,3
20380,0.1,940,2.5
20380,0.1,1100,2
20380,0.5,450,8
20380,0.5,600,6
20380,0.5,650,6
20380,0.5,940,5
20380,0.5,1100,5
20380,0.9,450,10
20380,0.9,600,8
20380,0.9,650,8
20380,0.9,940,8
20380,0.9,1100,6
20380,1,450,12
20380,1,600,10
20380,1,650,10
20380,1,940,8
20380,1,1100,8
20380,2,450,None
20380,2,600,None
20380,2,650,None
20380,2,940,12
20380,2,1100,10
20380,3,450,None
20380,3,600,None
20380,3,650,None
20380,3,940,None
20380,3,1100,12
20390,0.1,450,3.5
20390,0.1,600,3
20390,0.1,650,3
20390,0.1,940,2.5
20390,0.1,1100,2
20390,0.5,450,8
20390,0.5,600,6
20390,0.5,650,6
20390,0.5,940,5
20390,0.5,1100,5
20390,0.9,450,10
20390,0.9,600,8
20390,0.9,650,8
20390,0.9,940,8
20390,0.9,1100,6
20390,1,450,12
20390,1,600,10
20390,1,650,10
20390,1,940,8
20390,1,1100,8
20390,2,450,None
20390,2,600,None
20390,2,650,None
20390,2,940,12
20390,2,1100,10
20390,3,450,None
20390,3,600,None
20390,3,650,None
20390,3,940,None
20390,3,1100,12
20400,0.1,450,3.5
20400,0.1,600,3
20400,0.1,650,3
20400,0.1,940,2.5
20400,0.1,1100,2
20400,0.5,450,8
20400,0.5,600,6
20400,0.5,650,6
20400,0.5,940,5
20400,0.5,1100,5
20400,0.9,450,10
20400,0.9,600,8
20400,0.9,650,8
20400,0.9,940,8
20400,0.9,1100,6
20400,1,450,12
20400,1,600,10
20400,1,650,10
20400,1,940,8
20400,1,1100,8
20400,2,450,None
20400,2,600,None
20400,2,650,None
20400,2,940,12
20400,2,1100,10
20400,3,450,None
20400,3,600,None
20400,3,650,None
20400,3,940,None
20400,3,1100,12
20410,0.1,450,3.5
20410,0.1,600,3
20410,0.1,650,3
20410,0.1,940,2.5
20410,0.1,1100,2
20410,0.5,450,8
20410,0.5,600,6
20410,0.5,650,6
20410,0.5,940,5
20410,0.5,1100,5
20410,0.9,450,10
20410,0.9,600,8
20410,0.9,650,8
20410,0.9,940,8
20410,0.9,1100,6
20410,1,450,12
20410,1,600,10
20410,1,650,10
20410,1,940,8
20410,1,1100,8
20410,2,450,None
20410,2,600,None
20410,2,650,None
20410,2,940,12
20410,2,1100,10
20410,3,450,None
20410,3,600,None
20410,3,650,None
20410,3,940,None
20410,3,1100,12
20420,0.1,450,3.5
20420,0.1,600,3
20420,0.1,650,3
20420,0.1,940,2.5
20420,0.1,1100,2
20420,0.5,450,8
20420,0.5,600,6
20420,0.5,650,6
20420,0.5,940,5
20420,0.5,1100,5
20420,0.9,450,10
20420,0.9,600,8
20420,0.9,650,8
20420,0.9,940,8
20420,0.9,1100,6
20420,1,450,12
20420,1,600,10
20420,1,650,10
20420,1,940,8
20420,1,1100,8
20420,2,450,None
20420,2,600,None
20420,2,650,None
20420,2,940,12
20420,2,1100,10
20420,3,450,None
20420,3,600,None
20420,3,650,None
20420,3,940,None
20420,3,1100,12
20430,0.1,450,3.5
20430,0.1,600,3
20430,0.1,650,3
20430,0.1,940,2.5
20430,0.1,1100,2
20430,0.5,450,8
20430,0.5,600,6
20430,0.5,650,6
20430,0.5,940,5
20430,0.5,1100,5
20430,0.9,450,10
20430,0.9,600,8
20430,0.9,650,8
20430,0.9,940,8
20430,0.9,1100,6
20430,1,450,12
20430,1,600,10
20430,1,650,10
20430,1,940,8
20430,1,1100,8
20430,2,450,None
20430,2,600,None
20430,2,650,None
20430,2,940,12
20430,2,1100,10
20430,3,450,None
20430,3,600,None
20430,3,650,None
20430,3,940,None
20430,3,1100,12
20440,0.1,450,3.5
20440,0.1,600,3
20440,0.1,650,3
20440,0.1,940,2.5
20440,0.1,1100,2
20440,0.5,450,8
20440,0.5,600,6
20440,0.5,650,6
20440,0.5,940,5
20440,0.5,1100,5
20440,0.9,450,10
20440,0.9,600,8
20440,0.9,650,8
20440,0.9,940,8
20440,0.9,1100,6
20440,1,450,12
20440,1,600,10
20440,1,650,10
20440,1,940,8
20440,1,1100,8
20440,2,450,None
20440,2,600,None
20440,2,650,None
20440,2,940,12
20440,2,1100,10
20440,3,450,None
20440,3,600,None
20440,3,650,None
20440,3,940,None
20440,3,1100,12
20450,0.1,450,3.5
20450,0.1,600,3
20450,0.1,650,3
20450,0.1,940,2.5
20450,0.1,1100,2
20450,0.5,450,8
20450,0.5,600,6
20450,0.5,650,6
20450,0.5,940,5
20450,0.5,1100,5
20450,0.9,450,10
20450,0.9,600,8
20450,0.9,650,8
20450,0.9,940,8
20450,0.9,1100,6
20450,1,450,12
20450,1,600,10
20450,1,650,10
20450,1,940,8
20450,1,1100,8
20450,2,450,None
20450,2,600,None
20450,2,650,None
20450,2,940,12
20450,2,1100,10
20450,3,450,None
20450,3,600,None
20450,3,650,None
20450,3,940,None
20450,3,1100,12
20460,0.1,450,3.5
20460,0.1,600,3
20460,0.1,650,3
20460,0.1,940,2.5
20460,0.1,1100,2
20460,0.5,450,8
20460,0.5,600,6
20460,0.5,650,6
20460,0.5,940,5
20460,0.5,1100,5
20460,0.9,450,10
20460,0.9,600,8
20460,0.9,650,8
20460,0.9,940,8
20460,0.9,1100,6
20460,1,450,12
20460,1,600,10
20460,1,650,10
20460,1,940,8
20460,1,1100,8
20460,2,450,None
20460,2,600,None
20460,2,650,None
20460,2,940,12
20460,2,1100,10
20460,3,450,None
20460,3,600,None
20460,3,650,None
20460,3,940,None
20460,3,1100,12
20470,0.1,450,3.5
20470,0.1,600,3
20470,0.1,650,3
20470,0.1,940,2.5
20470,0.1,1100,2
20470,0.5,450,8
20470,0.5,600,6
20470,0.5,650,6
20470,0.5,940,5
20470,0.5,1100,5
20470,0.9,450,10
20470,0.9,600,8
20470,0.9,650,8
20470,0.9,940,8
20470,0.9,1100,6
20470,1,450,12
20470,1,600,10
20470,1,650,10
20470,1,940,8
20470,1,1100,8
20470,2,450,None
20470,2,600,None
20470,2,650,None
20470,2,940,12
20470,2,1100,10
20470,3,450,None
20470,3,600,None
20470,3,650,None
20470,3,940,None
20470,3,1100,12
20480,0.1,450,3.5
20480,0.1,600,3
20480,0.1,650,3
20480,0.1,940,2.5
20480,0.1,1100,2
20480,0.5,450,8
20480,0.5,600,6
20480,0.5,650,6
20480,0.5,940,5
20480,0.5,1100,5
20480,0.9,450,10
20480,0.9,600,8
20480,0.9,650,8
20480,0.9,940,8
20480,0.9,1100,6
20480,1,450,12
20480,1,600,10
20480,1,650,10
20480,1,940,8
20480,1,1100,8
20480,2,450,None
20480,2,600,None
20480,2,650,None
20480,2,940,12
20480,2,1100,10
20480,3,450,None
20480,3,600,None
20480,3,650,None
20480,3,940,None
20480,3,1100,12
20490,0.1,450,3.5
20490,0.1,600,3
20490,0.1,650,3
20490,0.1,940,2.5
20490,0.1,1100,2
20490,0.5,450,8
20490,0.5,600,6
20490,0.5,650,6
20490,0.5,940,5
20490,0.5,1100,5
20490,0.9,450,10
20490,0.9,600,8
20490,0.9,650,8
20490,0.9,940,8
20490,0.9,1100,6
20490,1,450,12
20490,1,600,10
20490,1,650,10
20490,1,940,8
20490,1,1100,8
20490,2,450,None
20490,2,600,None
20490,2,650,None
20490,2,940,12
20490,2,1100,10
20490,3,450,None
20490,3,600,None
20490,3,650,None
20490,3,940,None
20490,3,1100,12
20500,0.1,450,3.5
20500,0.1,600,3
20500,0.1,650,3
20500,0.1,940,2.5
20500,0.1,1100,2
20500,0.5,450,8
20500,0.5,600,6
20500,0.5,650,6
20500,0.5,940,5
20500,0.5,1100,5
20500,0.9,450,10
20500,0.9,600,8
20500,0.9,650,8
20500,0.9,940,8
20500,0.9,1100,6
20500,1,450,12
20500,1,600,10
20500,1,650,10
20500,1,940,8
20500,1,1100,8
20500,2,450,None
20500,2,600,None
20500,2,650,None
20500,2,940,12
20500,2,1100,10
20500,3,450,None
20500,3,600,None
20500,3,650,None
20500,3,940,None
20500,3,1100,12
20510,0.1,450,3.5
20510,0.1,600,3
20510,0.1,650,3
20510,0.1,940,2.5
20510,0.1,1100,2
20510,0.5,450,8
20510,0.5,600,6
20510,0.5,650,6
20510,0.5,940,5
20510,0.5,1100,5
20510,0.9,450,10
20510,0.9,600,8
20510,0.9,650,8
20510,0.9,940,8
20510,0.9,1100,6
20510,1,450,12
20510,1,600,10
20510,1,650,10
20510,1,940,8
20510,1,1100,8
20510,2,450,None
20510,2,600,None
20510,2,650,None
20510,2,940,12
20510,2,1100,10
20510,3,450,None
20510,3,600,None
20510,3,650,None
20510,3,940,None
20510,3,1100,12
20520,0.1,450,3.5
20520,0.1,600,3
20520,0.1,650,3
20520,0.1,940,2.5
20520,0.1,1100,2
20520,0.5,450,8
20520,0.5,600,6
20520,0.5,650,6
20520,0.5,940,5
